instance,number,sup,cpm,mis,misr,dir,omega,class,comb. class,other class
149,15,3,0,2.15,0.0,va,3000.0,3,9.0,
149,16,2,9000,2.0,0.0,io,3000.0,3,9.0,
149,17,2,9000,0.8,0.0,ia,3000.0,3,9.0,
149,18,1,9000,1.9,0.0,io,3000.0,3,9.0,
149,19,1,9000,1.0,0.0,iv,3000.0,3,9.0,
149,20,1,20000,3.5,0.0,io,3000.0,3,9.0,
149,21,1,21000,3.5,0.0,iv,3000.0,3,9.0,
149,22,1,27000,1.75,0.0,io,3000.0,3,9.0,
149,23,1,28000,9.0,0.0,iv,3000.0,3,9.0,
149,24,1,32000,2.25,0.0,io,3000.0,3,9.0,
149,25,1,36000,1.7,0.0,iv,3000.0,3,9.0,
149,26,2,3000,0.7,0.0,io,3000.0,3,9.0,
149,27,2,3000,0.3,0.0,ia,3000.0,3,9.0,
149,28,2,6000,1.2,0.0,io,3000.0,3,9.0,
149,29,2,6000,0.6,0.0,ia,3000.0,3,9.0,
149,30,2,18000,6.0,0.0,io,3000.0,3,9.0,
149,31,2,18000,1.2,0.0,ia,3000.0,3,9.0,
149,32,2,24000,2.5,0.0,io,3000.0,3,9.0,
149,33,2,30000,1.25,0.0,ia,3000.0,3,9.0,
149,34,2,38000,2.9,0.0,io,3000.0,3,9.0,
149,35,1,3000,0.4,0.0,io,3000.0,3,9.0,
149,36,1,3000,0.5,0.0,iv,3000.0,3,9.0,
149,37,3,3000,0.8,0.0,io,3000.0,3,9.0,
149,38,3,3000,0.65,0.0,ia,3000.0,3,9.0,
149,39,1,6000,1.75,0.0,io,3000.0,3,9.0,
149,40,1,6000,0.2,0.0,iv,3000.0,3,9.0,
149,41,3,9000,1.8,0.0,io,3000.0,3,9.0,
149,42,3,9000,0.4,0.0,ia,3000.0,3,9.0,
149,43,3,12000,1.7,0.0,io,3000.0,3,9.0,
149,44,3,18000,4.5,0.0,io,3000.0,3,9.0,
149,45,3,18000,1.2,0.0,ia,3000.0,3,9.0,
149,46,4,3000,0.6,0.0,io,3000.0,3,9.0,
149,47,4,3000,0.3,0.0,ia,3000.0,3,9.0,
149,48,4,6000,0.4,0.0,io,3000.0,3,9.0,
149,49,4,9000,1.7,0.0,io,3000.0,3,9.0,
149,50,4,9000,0.6,0.0,ia,3000.0,3,9.0,
149,51,4,12000,0.8,0.0,ia,3000.0,3,9.0,
149,52,4,18000,1.8,0.0,io,3000.0,3,9.0,
149,53,4,18000,2.1,0.0,ia,3000.0,3,9.0,
149,54,1,28000,9.0,0.0,ma,3000.0,3,9.0,
150,0,1,0,8.5,0.0,ao,3000.0,3,9.0,
150,1,1,0,11.0,0.0,av,3000.0,3,9.0,
150,2,1,0,6.5,0.0,vo,3000.0,3,9.0,
150,3,1,0,7.5,0.0,vv,3000.0,3,9.0,
150,4,3,0,15.0,0.0,ao,3000.0,3,9.0,
150,5,3,0,7.0,0.0,aa,3000.0,3,9.0,
150,6,3,0,5.5,0.0,vo,3000.0,3,9.0,
150,7,3,0,2.25,0.0,va,3000.0,3,9.0,
150,8,4,0,7.0,0.0,ao,3000.0,3,9.0,
150,9,4,0,4.5,0.0,aa,3000.0,3,9.0,
150,10,4,0,2.55,0.0,vo,3000.0,3,9.0,
150,11,4,0,2.1,0.0,va,3000.0,3,9.0,
150,12,2,0,12.0,0.0,ao,3000.0,3,9.0,
150,13,2,0,11.0,0.0,aa,3000.0,3,9.0,
150,14,2,0,10.5,0.0,vo,3000.0,3,9.0,
150,15,2,0,5.5,0.0,va,3000.0,3,9.0,
150,16,2,24000,3.25,0.0,io,3000.0,3,9.0,
150,17,2,3000,0.6,0.0,io,3000.0,3,9.0,
150,18,2,3000,0.3,0.0,ia,3000.0,3,9.0,
150,19,1,27000,5.25,0.0,io,3000.0,3,9.0,
150,20,1,28000,2.5,0.0,iv,3000.0,3,9.0,
150,21,1,18000,2.5,0.0,io,3000.0,3,9.0,
150,22,1,18000,3.5,0.0,iv,3000.0,3,9.0,
150,23,1,3000,0.4,0.0,io,3000.0,3,9.0,
150,24,1,6000,1.6,0.0,io,3000.0,3,9.0,
150,25,1,6000,1.2,0.0,iv,3000.0,3,9.0,
150,26,1,9000,1.75,0.0,io,3000.0,3,9.0,
150,27,1,9000,2.25,0.0,iv,3000.0,3,9.0,
150,28,1,15000,1.0,0.0,iv,3000.0,3,9.0,
150,29,2,26000,2.5,0.0,io,3000.0,3,9.0,
150,30,2,30000,2.0,0.0,ia,3000.0,3,9.0,
150,31,3,3000,0.9,0.0,io,3000.0,3,9.0,
150,32,3,3000,0.75,0.0,ia,3000.0,3,9.0,
150,33,3,6000,0.5,0.0,io,3000.0,3,9.0,
150,34,3,9000,1.75,0.0,io,3000.0,3,9.0,
150,35,3,9000,0.9,0.0,ia,3000.0,3,9.0,
150,36,3,27000,0.9,0.0,ia,3000.0,3,9.0,
150,37,3,30000,1.1,0.0,io,3000.0,3,9.0,
150,38,4,3000,0.8,0.0,io,3000.0,3,9.0,
150,39,4,3000,0.7,0.0,ia,3000.0,3,9.0,
150,40,4,9000,1.1,0.0,io,3000.0,3,9.0,
150,41,4,9000,0.8,0.0,ia,3000.0,3,9.0,
150,42,4,18000,1.0,0.0,io,3000.0,3,9.0,
150,43,4,27000,0.6,0.0,io,3000.0,3,9.0,
150,44,4,34000,0.9,0.0,ia,3000.0,3,9.0,
150,45,2,18000,5.5,0.0,io,3000.0,3,9.0,
150,46,2,18000,1.75,0.0,ia,3000.0,3,9.0,
150,47,2,9000,1.75,0.0,ia,3000.0,3,9.0,
150,48,2,6000,1.65,0.0,io,3000.0,3,9.0,
150,49,2,6000,0.9,0.0,ia,3000.0,3,9.0,
150,50,2,18000,5.5,0.0,ma,3000.0,3,9.0,
151,0,2,0,11.5,5.75,ao,3000.0,3,9.0,
151,1,2,0,11.0,5.5,av,3000.0,3,9.0,
151,2,2,0,5.8,2.0,aa,3000.0,3,9.0,
151,3,2,0,5.5,1.7,vo,3000.0,3,9.0,
151,4,2,0,7.0,2.1,vv,3000.0,3,9.0,
151,5,2,0,3.7,0.95,va,3000.0,3,9.0,
151,6,3,0,5.3,2.0,ao,3000.0,3,9.0,
151,7,3,0,4.5,1.8,av,3000.0,3,9.0,
151,8,3,0,4.2,1.5,aa,3000.0,3,9.0,
151,9,3,0,2.6,0.95,vo,3000.0,3,9.0,
151,10,3,0,2.7,1.05,vv,3000.0,3,9.0,
151,11,3,0,2.2,1.2,va,3000.0,3,9.0,
151,12,1,0,11.0,6.25,ao,3000.0,3,9.0,
151,13,1,0,7.0,4.75,av,3000.0,3,9.0,
151,14,1,0,5.7,1.95,vo,3000.0,3,9.0,
151,15,1,0,4.6,1.05,vv,3000.0,3,9.0,
151,16,4,0,2.8,1.5,ao,3000.0,3,9.0,
151,17,4,0,1.35,1.5,av,3000.0,3,9.0,
151,18,4,0,1.1,0.4,vo,3000.0,3,9.0,
151,19,4,0,0.8,0.55,vv,3000.0,3,9.0,
151,20,1,6000,1.7,1.5,io,3000.0,3,9.0,
151,21,4,24000,0.35,0.0,io,3000.0,3,9.0,
151,22,2,18000,2.6,0.65,io,3000.0,3,9.0,
151,23,2,18000,2.8,1.1,iv,3000.0,3,9.0,
151,24,2,18000,1.65,0.0,ia,3000.0,3,9.0,
151,25,2,21000,1.6,0.0,io,3000.0,3,9.0,
151,26,2,21000,2.4,0.0,iv,3000.0,3,9.0,
151,27,2,21000,1.75,0.0,ia,3000.0,3,9.0,
151,28,2,24000,1.85,0.0,iv,3000.0,3,9.0,
151,29,2,27000,0.9,0.0,ia,3000.0,3,9.0,
151,30,2,34000,0.55,0.0,io,3000.0,3,9.0,
151,31,2,37000,1.0,0.0,iv,3000.0,3,9.0,
151,32,3,3000,0.65,0.0,io,3000.0,3,9.0,
151,33,3,3000,0.55,0.0,iv,3000.0,3,9.0,
151,34,3,3000,0.6,0.0,ia,3000.0,3,9.0,
151,35,3,9000,0.45,0.0,io,3000.0,3,9.0,
151,36,3,15000,0.45,0.0,io,3000.0,3,9.0,
151,37,3,15000,0.35,0.0,ia,3000.0,3,9.0,
151,38,3,18000,0.45,0.0,io,3000.0,3,9.0,
151,39,3,18000,0.4,0.0,iv,3000.0,3,9.0,
151,40,3,18000,0.6,0.0,ia,3000.0,3,9.0,
151,41,3,21000,0.6,0.0,io,3000.0,3,9.0,
151,42,3,24000,1.55,0.9,io,3000.0,3,9.0,
151,43,3,24000,1.1,0.0,iv,3000.0,3,9.0,
151,44,3,24000,0.85,0.7,ia,3000.0,3,9.0,
151,45,3,27000,1.5,0.0,iv,3000.0,3,9.0,
151,46,4,3000,0.3,0.0,io,3000.0,3,9.0,
151,47,4,9000,0.4,0.0,io,3000.0,3,9.0,
151,48,1,9000,2.5,0.35,io,3000.0,3,9.0,
151,49,1,9000,1.05,0.55,iv,3000.0,3,9.0,
151,50,1,12000,1.9,0.0,io,3000.0,3,9.0,
151,51,1,12000,1.95,0.0,iv,3000.0,3,9.0,
151,52,1,15000,1.35,0.0,io,3000.0,3,9.0,
151,53,1,15000,1.85,0.0,iv,3000.0,3,9.0,
151,54,1,3000,0.6,0.6,io,3000.0,3,9.0,
151,55,1,3000,0.55,0.6,iv,3000.0,3,9.0,
151,56,1,18000,2.7,0.0,io,3000.0,3,9.0,
151,57,4,27000,0.4,0.0,io,3000.0,3,9.0,
151,58,1,21000,1.8,0.0,iv,3000.0,3,9.0,
151,59,1,24000,1.2,0.0,io,3000.0,3,9.0,
151,60,1,24000,1.35,0.0,iv,3000.0,3,9.0,
151,61,1,30000,0.65,0.0,ia,3000.0,3,9.0,
151,62,1,37000,0.5,0.0,iv,3000.0,3,9.0,
151,63,2,3000,1.0,0.4,io,3000.0,3,9.0,
151,64,2,3000,1.0,0.6,iv,3000.0,3,9.0,
151,65,2,3000,0.45,0.0,ia,3000.0,3,9.0,
151,66,2,6000,1.4,1.5,io,3000.0,3,9.0,
151,67,2,9000,2.6,0.3,io,3000.0,3,9.0,
151,68,2,9000,0.9,0.95,iv,3000.0,3,9.0,
151,69,2,9000,1.2,0.75,ia,3000.0,3,9.0,
151,70,2,12000,2.0,0.0,io,3000.0,3,9.0,
151,71,2,12000,3.5,0.0,iv,3000.0,3,9.0,
151,72,2,12000,2.5,0.0,ia,3000.0,3,9.0,
151,73,2,15000,1.25,0.0,io,3000.0,3,9.0,
151,74,2,15000,1.35,0.4,iv,3000.0,3,9.0,
151,75,2,15000,1.2,0.0,ia,3000.0,3,9.0,
151,76,2,12000,3.5,0.0,ma,3000.0,3,9.0,
153,0,1,0,22.0,0.0,ao,3000.0,3,,
153,1,1,0,11.0,0.0,av,3000.0,3,,
153,2,1,0,2.0,0.0,vo,3000.0,3,,
153,3,1,0,2.15,0.0,vv,3000.0,3,,
153,4,2,0,10.0,0.0,ao,3000.0,3,,
153,5,2,0,9.0,0.0,av,3000.0,3,,
153,6,2,0,5.0,0.0,aa,3000.0,3,,
153,7,2,0,2.3,0.0,vo,3000.0,3,,
153,8,2,0,2.3,0.0,vv,3000.0,3,,
153,9,2,0,1.4,0.0,va,3000.0,3,,
153,10,3,0,10.5,0.0,ao,3000.0,3,,
153,11,3,0,7.5,0.0,av,3000.0,3,,
153,12,3,0,9.5,0.0,aa,3000.0,3,,
153,13,3,0,5.1,0.0,vo,3000.0,3,,
153,14,3,0,2.75,0.0,vv,3000.0,3,,
153,15,3,0,4.25,0.0,va,3000.0,3,,
153,16,4,0,8.0,0.0,ao,3000.0,3,,
153,17,4,0,5.5,0.0,av,3000.0,3,,
153,18,4,0,2.4,0.0,vo,3000.0,3,,
153,19,4,0,2.9,0.0,vv,3000.0,3,,
153,20,1,6000,1.45,0.0,io,3000.0,3,,
153,21,1,6000,1.2,0.0,iv,3000.0,3,,
153,22,3,15000,1.1,0.0,io,3000.0,3,,
153,23,3,15000,1.2,0.0,ia,3000.0,3,,
153,24,3,27000,1.1,0.0,ia,3000.0,3,,
153,25,3,31000,0.7,0.0,iv,3000.0,3,,
153,26,3,36000,0.9,0.0,io,3000.0,3,,
153,27,3,36000,0.7,0.0,ia,3000.0,3,,
153,28,4,3000,0.7,0.0,io,3000.0,3,,
153,29,4,3000,0.7,0.0,iv,3000.0,3,,
153,30,4,6000,0.6,0.0,io,3000.0,3,,
153,31,4,6000,0.3,0.0,iv,3000.0,3,,
153,32,4,9000,1.2,0.0,io,3000.0,3,,
153,33,4,9000,0.65,0.0,iv,3000.0,3,,
153,34,4,15000,0.5,0.0,iv,3000.0,3,,
153,35,4,30000,1.2,0.0,iv,3000.0,3,,
153,36,1,9000,0.7,0.0,io,3000.0,3,,
153,37,1,32000,0.25,0.0,io,3000.0,3,,
153,38,1,34000,0.35,0.0,iv,3000.0,3,,
153,39,2,3000,0.95,0.0,io,3000.0,3,,
153,40,2,3000,0.8,0.0,iv,3000.0,3,,
153,41,2,3000,2.55,0.0,ia,3000.0,3,,
153,42,2,6000,1.75,0.0,io,3000.0,3,,
153,43,2,6000,0.3,0.0,iv,3000.0,3,,
153,44,2,6000,0.75,0.0,ia,3000.0,3,,
153,45,2,9000,0.7,0.0,io,3000.0,3,,
153,46,2,9000,0.4,0.0,iv,3000.0,3,,
153,47,1,3000,0.35,0.0,io,3000.0,3,,
153,48,1,3000,1.25,0.0,iv,3000.0,3,,
153,49,2,12000,0.65,0.0,iv,3000.0,3,,
153,50,4,32000,1.0,0.0,io,3000.0,3,,
153,51,2,21000,0.5,0.0,iv,3000.0,3,,
153,52,2,32000,0.25,0.0,iv,3000.0,3,,
153,53,3,3000,0.35,0.0,io,3000.0,3,,
153,54,3,3000,0.75,0.0,iv,3000.0,3,,
153,55,3,3000,0.7,0.0,ia,3000.0,3,,
153,56,3,6000,0.8,0.0,io,3000.0,3,,
153,57,3,6000,0.45,0.0,iv,3000.0,3,,
153,58,3,6000,0.6,0.0,ia,3000.0,3,,
153,59,3,9000,3.2,0.0,io,3000.0,3,,
153,60,3,9000,1.0,0.0,iv,3000.0,3,,
153,61,3,9000,2.75,0.0,ia,3000.0,3,,
153,62,3,12000,0.7,0.0,iv,3000.0,3,,
153,63,3,9000,3.2,0.0,ma,3000.0,3,,
154,0,1,0,6.0,0.0,ao,3000.0,3,,
154,1,1,0,2.1,0.0,vo,3000.0,3,,
154,2,2,0,9.0,0.0,ao,3000.0,3,,
154,3,2,0,4.5,0.0,aa,3000.0,3,,
154,4,2,0,3.2,0.0,vo,3000.0,3,,
154,5,2,0,1.8,0.0,va,3000.0,3,,
154,6,3,0,47.5,0.0,ao,3000.0,3,,
154,7,3,0,29.0,0.0,av,3000.0,3,,
154,8,3,0,15.0,0.0,aa,3000.0,3,,
154,9,3,0,13.5,0.0,vo,3000.0,3,,
154,10,3,0,9.5,0.0,vv,3000.0,3,,
154,11,3,0,5.75,0.0,va,3000.0,3,,
154,12,4,0,32.0,0.0,ao,3000.0,3,,
154,13,4,0,10.5,0.0,vo,3000.0,3,,
154,14,1,6000,1.1,0.0,io,3000.0,3,,
154,15,3,34000,0.6,0.0,iv,3000.0,3,,
154,16,3,35000,0.9,0.0,io,3000.0,3,,
154,17,3,35000,0.6,0.0,ia,3000.0,3,,
154,18,4,3000,0.7,0.0,io,3000.0,3,,
154,19,4,6000,9.25,0.0,io,3000.0,3,,
154,20,4,9000,2.75,0.0,io,3000.0,3,,
154,21,4,12000,1.1,0.0,io,3000.0,3,,
154,22,1,9000,1.1,0.0,io,3000.0,3,,
154,23,1,18000,0.65,0.0,io,3000.0,3,,
154,24,2,3000,0.7,0.0,io,3000.0,3,,
154,25,2,3000,0.35,0.0,ia,3000.0,3,,
154,26,2,6000,1.3,0.0,io,3000.0,3,,
154,27,2,9000,0.5,0.0,io,3000.0,3,,
154,28,2,9000,0.65,0.0,ia,3000.0,3,,
154,29,2,15000,1.8,0.0,io,3000.0,3,,
154,30,2,15000,0.85,0.0,ia,3000.0,3,,
154,31,2,18000,0.75,0.0,io,3000.0,3,,
154,32,2,18000,0.75,0.0,ia,3000.0,3,,
154,33,2,30000,0.4,0.0,ia,3000.0,3,,
154,34,1,3000,0.45,0.0,io,3000.0,3,,
154,35,3,3000,1.2,0.0,io,3000.0,3,,
154,36,3,3000,1.4,0.0,iv,3000.0,3,,
154,37,3,3000,0.6,0.0,ia,3000.0,3,,
154,38,4,34000,0.65,0.0,io,3000.0,3,,
154,39,3,6000,12.0,0.0,io,3000.0,3,,
154,40,3,6000,6.2,0.0,iv,3000.0,3,,
154,41,3,6000,4.0,0.0,ia,3000.0,3,,
154,42,3,9000,5.2,0.0,io,3000.0,3,,
154,43,3,9000,4.2,0.0,iv,3000.0,3,,
154,44,3,9000,4.2,0.0,ia,3000.0,3,,
154,45,3,12000,2.4,0.0,iv,3000.0,3,,
154,46,3,12000,1.1,0.0,ia,3000.0,3,,
154,47,3,15000,1.35,0.0,io,3000.0,3,,
154,48,3,15000,1.4,0.0,iv,3000.0,3,,
154,49,3,6000,12.0,0.0,ma,3000.0,3,,
155,0,2,0,9.0,7.0,ao,3000.0,3,,
155,1,2,0,3.5,2.5,aa,3000.0,3,,
155,2,2,0,3.2,2.3,vo,3000.0,3,,
155,3,2,0,1.8,1.2,va,3000.0,3,,
155,4,3,0,52.5,13.0,ao,3000.0,3,,
155,5,3,0,8.5,5.5,aa,3000.0,3,,
155,6,3,0,14.5,3.25,vo,3000.0,3,,
155,7,3,0,3.5,1.2,va,3000.0,3,,
155,8,1,0,6.0,5.5,ao,3000.0,3,,
155,9,1,0,2.1,1.7,vo,3000.0,3,,
155,10,4,0,37.5,11.0,ao,3000.0,3,,
155,11,4,0,12.5,2.5,vo,3000.0,3,,
155,12,1,6000,1.2,0.8,io,3000.0,3,,
155,13,3,34000,0.7,0.0,io,3000.0,3,,
155,14,4,6000,10.5,1.4,io,3000.0,3,,
155,15,4,9000,1.65,0.0,io,3000.0,3,,
155,16,4,12000,1.8,0.0,io,3000.0,3,,
155,17,1,9000,0.9,0.95,io,3000.0,3,,
155,18,2,3000,0.7,0.45,io,3000.0,3,,
155,19,2,3000,0.35,0.2,ia,3000.0,3,,
155,20,2,6000,1.65,1.1,io,3000.0,3,,
155,21,1,3000,0.45,0.45,io,3000.0,3,,
155,22,2,9000,0.9,0.8,io,3000.0,3,,
155,23,2,9000,0.45,0.25,ia,3000.0,3,,
155,24,4,15000,1.65,0.0,io,3000.0,3,,
155,25,2,12000,0.9,0.0,io,3000.0,3,,
155,26,2,15000,1.65,0.7,io,3000.0,3,,
155,27,2,15000,0.9,0.4,ia,3000.0,3,,
155,28,2,30000,0.55,0.0,ia,3000.0,3,,
155,29,3,3000,1.9,0.7,io,3000.0,3,,
155,30,3,3000,0.6,0.5,ia,3000.0,3,,
155,31,3,6000,14.5,2.25,io,3000.0,3,,
155,32,3,6000,2.6,0.5,ia,3000.0,3,,
155,33,3,9000,1.35,0.0,io,3000.0,3,,
155,34,3,9000,0.6,0.6,ia,3000.0,3,,
155,35,3,12000,2.75,0.6,io,3000.0,3,,
155,36,3,12000,1.4,0.0,ia,3000.0,3,,
155,37,3,15000,2.25,0.4,io,3000.0,3,,
155,38,3,18000,1.7,0.0,io,3000.0,3,,
155,39,3,6000,14.5,0.0,ma,3000.0,3,,
156,0,2,0,4.5,0.0,ao,3000.0,3,8.0,
156,1,2,0,4.0,0.0,av,3000.0,3,8.0,
156,2,2,0,1.5,0.0,aa,3000.0,3,8.0,
156,3,2,0,1.3,0.0,vo,3000.0,3,8.0,
156,4,2,0,0.9,0.0,vv,3000.0,3,8.0,
156,5,2,0,0.6,0.0,va,3000.0,3,8.0,
156,6,3,0,13.0,0.0,ao,3000.0,3,8.0,
156,7,3,0,15.0,0.0,av,3000.0,3,8.0,
156,8,3,0,5.5,0.0,aa,3000.0,3,8.0,
156,9,3,0,6.5,0.0,vo,3000.0,3,8.0,
156,10,3,0,5.3,0.0,vv,3000.0,3,8.0,
156,11,3,0,4.25,0.0,va,3000.0,3,8.0,
156,12,1,0,4.5,0.0,ao,3000.0,3,8.0,
156,13,1,0,4.5,0.0,av,3000.0,3,8.0,
156,14,1,0,1.2,0.0,vo,3000.0,3,8.0,
156,15,1,0,0.9,0.0,vv,3000.0,3,8.0,
156,16,4,0,6.0,0.0,ao,3000.0,3,8.0,
156,17,4,0,8.0,0.0,av,3000.0,3,8.0,
156,18,4,0,2.45,0.0,vo,3000.0,3,8.0,
156,19,4,0,3.2,0.0,vv,3000.0,3,8.0,
156,20,3,3000,0.75,0.0,io,3000.0,3,8.0,
156,21,3,3000,1.2,0.0,iv,3000.0,3,8.0,
156,22,3,3000,0.4,0.0,ia,3000.0,3,8.0,
156,23,4,35000,1.1,0.0,iv,3000.0,3,8.0,
156,24,3,6000,1.1,0.0,io,3000.0,3,8.0,
156,25,3,6000,2.3,0.0,iv,3000.0,3,8.0,
156,26,3,6000,0.5,0.0,ia,3000.0,3,8.0,
156,27,3,9000,2.15,0.0,io,3000.0,3,8.0,
156,28,3,9000,0.95,0.0,ia,3000.0,3,8.0,
156,29,3,18000,1.65,0.0,iv,3000.0,3,8.0,
156,30,3,34000,1.15,0.0,iv,3000.0,3,8.0,
156,31,3,34000,1.2,0.0,ia,3000.0,3,8.0,
156,32,3,38000,2.5,0.0,io,3000.0,3,8.0,
156,33,4,3000,0.5,0.0,io,3000.0,3,8.0,
156,34,4,3000,0.55,0.0,iv,3000.0,3,8.0,
156,35,4,6000,0.65,0.0,io,3000.0,3,8.0,
156,36,4,6000,1.5,0.0,iv,3000.0,3,8.0,
156,37,4,18000,1.4,0.0,iv,3000.0,3,8.0,
156,38,4,34000,1.35,0.0,io,3000.0,3,8.0,
156,39,3,38000,2.5,0.0,ma,3000.0,3,8.0,
157,0,1,0,5.05,8.0,ao,3000.0,3,9.0,
157,1,1,0,9.0,7.5,av,3000.0,3,9.0,
157,2,1,0,3.3,2.05,vo,3000.0,3,9.0,
157,3,1,0,6.7,1.5,vv,3000.0,3,9.0,
157,4,2,0,2.5,8.0,ao,3000.0,3,9.0,
157,5,2,0,4.2,8.5,av,3000.0,3,9.0,
157,6,2,0,2.5,2.5,aa,3000.0,3,9.0,
157,7,2,0,2.25,2.2,vo,3000.0,3,9.0,
157,8,2,0,3.9,1.9,vv,3000.0,3,9.0,
157,9,2,0,2.5,0.8,va,3000.0,3,9.0,
157,10,3,0,2.0,3.5,ao,3000.0,3,9.0,
157,11,3,0,0.85,1.35,av,3000.0,3,9.0,
157,12,3,0,2.65,1.65,vo,3000.0,3,9.0,
157,13,3,0,1.5,0.55,vv,3000.0,3,9.0,
157,14,4,0,1.5,6.0,ao,3000.0,3,9.0,
157,15,4,0,0.7,2.6,av,3000.0,3,9.0,
157,16,4,0,0.65,4.0,aa,3000.0,3,9.0,
157,17,4,0,1.15,1.45,vo,3000.0,3,9.0,
157,18,4,0,0.8,0.8,vv,3000.0,3,9.0,
157,19,4,0,0.75,0.85,va,3000.0,3,9.0,
157,20,1,12000,3.1,0.35,iv,3000.0,3,9.0,
157,21,2,41000,0.4,0.0,iv,3000.0,3,9.0,
157,22,3,18000,0.55,1.15,io,3000.0,3,9.0,
157,23,3,18000,0.35,0.0,iv,3000.0,3,9.0,
157,24,3,21000,0.55,0.0,iv,3000.0,3,9.0,
157,25,3,24000,0.9,0.0,iv,3000.0,3,9.0,
157,26,3,26000,1.7,0.0,io,3000.0,3,9.0,
157,27,1,15000,2.25,0.0,iv,3000.0,3,9.0,
157,28,1,18000,1.15,0.35,io,3000.0,3,9.0,
157,29,1,18000,2.35,0.45,iv,3000.0,3,9.0,
157,30,1,24000,1.45,0.4,io,3000.0,3,9.0,
157,31,1,26000,1.2,0.0,iv,3000.0,3,9.0,
157,32,1,36000,0.5,0.0,io,3000.0,3,9.0,
157,33,1,36000,0.8,0.0,iv,3000.0,3,9.0,
157,34,1,41000,0.9,0.0,iv,3000.0,3,9.0,
157,35,2,9000,0.45,0.0,io,3000.0,3,9.0,
157,36,2,9000,0.4,0.0,ia,3000.0,3,9.0,
157,37,2,12000,1.85,0.5,iv,3000.0,3,9.0,
157,38,1,9000,1.5,0.0,io,3000.0,3,9.0,
157,39,2,15000,0.6,0.0,io,3000.0,3,9.0,
157,40,2,15000,1.65,0.0,iv,3000.0,3,9.0,
157,41,4,24000,0.7,0.55,io,3000.0,3,9.0,
157,42,2,18000,1.2,0.45,io,3000.0,3,9.0,
157,43,2,18000,2.1,0.65,iv,3000.0,3,9.0,
157,44,2,18000,0.55,0.0,ia,3000.0,3,9.0,
157,45,2,24000,1.6,0.2,iv,3000.0,3,9.0,
157,46,2,24000,1.75,0.0,ia,3000.0,3,9.0,
157,47,2,36000,0.6,0.0,iv,3000.0,3,9.0,
157,48,2,37000,0.35,0.0,io,3000.0,3,9.0,
157,49,1,12000,3.1,0.0,ma,3000.0,3,9.0,
158,0,2,0,10.0,0.0,ao,3000.0,3,,
158,1,2,0,13.5,0.0,av,3000.0,3,,
158,2,2,0,20.0,0.0,aa,3000.0,3,,
158,3,2,0,2.6,0.0,vo,3000.0,3,,
158,4,2,0,5.5,0.0,vv,3000.0,3,,
158,5,2,0,4.0,0.0,va,3000.0,3,,
158,6,1,0,11.5,0.0,ao,3000.0,3,,
158,7,1,0,11.0,0.0,av,3000.0,3,,
158,8,1,0,25.0,0.0,aa,3000.0,3,,
158,9,1,0,2.4,0.0,vo,3000.0,3,,
158,10,1,0,3.25,0.0,vv,3000.0,3,,
158,11,1,0,6.0,0.0,va,3000.0,3,,
158,12,1,3000,1.25,0.0,io,3000.0,3,,
158,13,1,3000,1.15,0.0,iv,3000.0,3,,
158,14,1,3000,2.75,0.0,ia,3000.0,3,,
158,15,1,6000,1.2,0.0,io,3000.0,3,,
158,16,1,6000,1.35,0.0,iv,3000.0,3,,
158,17,1,6000,4.75,0.0,ia,3000.0,3,,
158,18,2,30000,1.05,0.0,io,3000.0,3,,
158,19,1,18000,0.6,0.0,io,3000.0,3,,
158,20,1,28000,1.95,0.0,iv,3000.0,3,,
158,21,1,29000,1.25,0.0,ia,3000.0,3,,
158,22,1,31000,0.65,0.0,io,3000.0,3,,
158,23,2,3000,1.2,0.0,io,3000.0,3,,
158,24,2,3000,1.4,0.0,iv,3000.0,3,,
158,25,2,3000,1.35,0.0,ia,3000.0,3,,
158,26,2,6000,1.45,0.0,io,3000.0,3,,
158,27,2,6000,3.5,0.0,iv,3000.0,3,,
158,28,2,6000,3.25,0.0,ia,3000.0,3,,
158,29,2,29000,1.4,0.0,iv,3000.0,3,,
158,30,1,6000,4.75,0.0,ma,3000.0,3,,
159,0,1,0,11.0,14.0,ao,3000.0,3,10.0,
159,1,1,0,7.0,5.5,av,3000.0,3,10.0,
159,2,1,0,5.0,2.3,vo,3000.0,3,10.0,
159,3,1,0,5.0,1.25,vv,3000.0,3,10.0,
159,4,2,0,11.0,11.0,ao,3000.0,3,10.0,
159,5,2,0,8.5,10.5,av,3000.0,3,10.0,
159,6,2,0,6.0,5.5,aa,3000.0,3,10.0,
159,7,2,0,5.0,2.6,vo,3000.0,3,10.0,
159,8,2,0,7.0,2.25,vv,3000.0,3,10.0,
159,9,2,0,3.5,1.1,va,3000.0,3,10.0,
159,10,3,0,4.5,15.0,ao,3000.0,3,10.0,
159,11,3,0,4.5,8.5,av,3000.0,3,10.0,
159,12,3,0,3.5,3.5,aa,3000.0,3,10.0,
159,13,3,0,1.9,2.3,vo,3000.0,3,10.0,
159,14,3,0,2.2,2.7,vv,3000.0,3,10.0,
159,15,3,0,1.5,0.8,va,3000.0,3,10.0,
159,16,4,0,2.5,8.5,ao,3000.0,3,10.0,
159,17,4,0,1.5,4.5,av,3000.0,3,10.0,
159,18,4,0,0.8,1.2,vo,3000.0,3,10.0,
159,19,4,0,0.6,1.6,vv,3000.0,3,10.0,
159,20,1,9000,2.5,0.0,io,3000.0,3,10.0,
